2025-12-18 01:08:59,367 | INFO | availability-service | [17ac912c-321a-4856-9548-30af14f455b8] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:39:14,795 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:39:14,797 | INFO | root | [bc706b4f-5d26-42e9-b332-8c73bd5734e7] HEALTH CHECK: availability-service is healthy
2025-12-18 02:39:14,798 | INFO | availability-service | [bc706b4f-5d26-42e9-b332-8c73bd5734e7] Request completed - Status=200, , Time taken=46.67 ms
2025-12-18 02:40:14,560 | INFO | availability-service | [b0ed906b-7662-447e-b52f-b8e6d94f8065] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:40:14,594 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:40:14,595 | INFO | root | [b0ed906b-7662-447e-b52f-b8e6d94f8065] HEALTH CHECK: availability-service is healthy
2025-12-18 02:40:14,595 | INFO | availability-service | [b0ed906b-7662-447e-b52f-b8e6d94f8065] Request completed - Status=200, , Time taken=34.95 ms
2025-12-18 02:40:14,877 | INFO | availability-service | [338b7a6e-68eb-4174-b4d4-591f09c94aac] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:40:14,890 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:40:14,891 | INFO | root | [338b7a6e-68eb-4174-b4d4-591f09c94aac] HEALTH CHECK: availability-service is healthy
2025-12-18 02:40:14,891 | INFO | availability-service | [338b7a6e-68eb-4174-b4d4-591f09c94aac] Request completed - Status=200, , Time taken=14.27 ms
2025-12-18 02:41:14,284 | INFO | availability-service | [test-suggest-1766025674] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:41:14,318 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:41:14,319 | INFO | root | [test-suggest-1766025674] HEALTH CHECK: availability-service is healthy
2025-12-18 02:41:14,319 | INFO | availability-service | [test-suggest-1766025674] Request completed - Status=200, , Time taken=35.15 ms
2025-12-18 02:41:14,380 | INFO | availability-service | [test-suggest-1766025674] Request started - Method=GET Path=/availabilities/availabilities
2025-12-18 02:41:14,396 | INFO | availability-service | [test-suggest-1766025674] Computing common availability for userId1=alice_test@example.com, userId2=bob_test@example.com
2025-12-18 02:41:14,408 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=alice_test%40example.com "HTTP/1.1 200 OK"
2025-12-18 02:41:14,413 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=bob_test%40example.com "HTTP/1.1 200 OK"
2025-12-18 02:41:14,414 | INFO | availability-service | [test-suggest-1766025674] Request completed - Status=200, , Time taken=33.70 ms
2025-12-18 02:41:15,000 | INFO | availability-service | [f4d905c9-3ff7-4fc7-b928-99a5accce1e3] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:41:15,012 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:41:15,013 | INFO | root | [f4d905c9-3ff7-4fc7-b928-99a5accce1e3] HEALTH CHECK: availability-service is healthy
2025-12-18 02:41:15,013 | INFO | availability-service | [f4d905c9-3ff7-4fc7-b928-99a5accce1e3] Request completed - Status=200, , Time taken=13.01 ms
2025-12-18 02:41:44,740 | INFO | availability-service | [92b6328c-818f-4f20-9705-040915483f79] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:41:44,769 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:41:44,770 | INFO | root | [92b6328c-818f-4f20-9705-040915483f79] HEALTH CHECK: availability-service is healthy
2025-12-18 02:41:44,770 | INFO | availability-service | [92b6328c-818f-4f20-9705-040915483f79] Request completed - Status=200, , Time taken=30.22 ms
2025-12-18 02:42:15,098 | INFO | availability-service | [d8adcaff-c1d1-4db6-828c-d85299e5f4b4] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:42:15,141 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:42:15,142 | INFO | root | [d8adcaff-c1d1-4db6-828c-d85299e5f4b4] HEALTH CHECK: availability-service is healthy
2025-12-18 02:42:15,143 | INFO | availability-service | [d8adcaff-c1d1-4db6-828c-d85299e5f4b4] Request completed - Status=200, , Time taken=45.34 ms
2025-12-18 02:43:14,883 | INFO | availability-service | [9b45d22f-76ab-4dbf-a3e7-06e6355ad7e1] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:43:14,918 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:43:14,918 | INFO | root | [9b45d22f-76ab-4dbf-a3e7-06e6355ad7e1] HEALTH CHECK: availability-service is healthy
2025-12-18 02:43:14,919 | INFO | availability-service | [9b45d22f-76ab-4dbf-a3e7-06e6355ad7e1] Request completed - Status=200, , Time taken=35.63 ms
2025-12-18 02:43:15,225 | INFO | availability-service | [6176da5c-e3a5-4e16-a12a-0fa13070ed0d] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:43:15,237 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:43:15,238 | INFO | root | [6176da5c-e3a5-4e16-a12a-0fa13070ed0d] HEALTH CHECK: availability-service is healthy
2025-12-18 02:43:15,238 | INFO | availability-service | [6176da5c-e3a5-4e16-a12a-0fa13070ed0d] Request completed - Status=200, , Time taken=13.08 ms
2025-12-18 02:44:15,332 | INFO | availability-service | [1bc9a220-344e-4427-b794-277a07cdd138] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:44:15,354 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:44:15,355 | INFO | root | [1bc9a220-344e-4427-b794-277a07cdd138] HEALTH CHECK: availability-service is healthy
2025-12-18 02:44:15,356 | INFO | availability-service | [1bc9a220-344e-4427-b794-277a07cdd138] Request completed - Status=200, , Time taken=23.78 ms
2025-12-18 02:44:45,067 | INFO | availability-service | [aff43b31-7868-423b-be63-5ca2d912a851] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:44:45,112 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:44:45,113 | INFO | root | [aff43b31-7868-423b-be63-5ca2d912a851] HEALTH CHECK: availability-service is healthy
2025-12-18 02:44:45,114 | INFO | availability-service | [aff43b31-7868-423b-be63-5ca2d912a851] Request completed - Status=200, , Time taken=46.87 ms
2025-12-18 02:45:15,463 | INFO | availability-service | [2d1a61ce-9662-4732-a3ba-3c335b32de98] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:45:15,512 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:45:15,513 | INFO | root | [2d1a61ce-9662-4732-a3ba-3c335b32de98] HEALTH CHECK: availability-service is healthy
2025-12-18 02:45:15,513 | INFO | availability-service | [2d1a61ce-9662-4732-a3ba-3c335b32de98] Request completed - Status=200, , Time taken=50.35 ms
2025-12-18 02:46:15,231 | INFO | availability-service | [2e68ea05-7a68-4eef-9187-31288ebce81e] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:46:15,263 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:46:15,264 | INFO | root | [2e68ea05-7a68-4eef-9187-31288ebce81e] HEALTH CHECK: availability-service is healthy
2025-12-18 02:46:15,264 | INFO | availability-service | [2e68ea05-7a68-4eef-9187-31288ebce81e] Request completed - Status=200, , Time taken=33.71 ms
2025-12-18 02:46:15,653 | INFO | availability-service | [bcb53ec6-abdf-4cdc-ae59-f164b9fa34a5] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:46:15,672 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:46:15,673 | INFO | root | [bcb53ec6-abdf-4cdc-ae59-f164b9fa34a5] HEALTH CHECK: availability-service is healthy
2025-12-18 02:46:15,673 | INFO | availability-service | [bcb53ec6-abdf-4cdc-ae59-f164b9fa34a5] Request completed - Status=200, , Time taken=20.12 ms
2025-12-18 02:47:15,792 | INFO | availability-service | [58f190db-4c17-4063-ba97-e7264e90da21] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:47:15,848 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:47:15,849 | INFO | root | [58f190db-4c17-4063-ba97-e7264e90da21] HEALTH CHECK: availability-service is healthy
2025-12-18 02:47:15,850 | INFO | availability-service | [58f190db-4c17-4063-ba97-e7264e90da21] Request completed - Status=200, , Time taken=57.79 ms
2025-12-18 02:47:45,467 | INFO | availability-service | [f5a01c5f-5f49-4657-9942-c24964ff968c] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:47:45,510 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:47:45,512 | INFO | root | [f5a01c5f-5f49-4657-9942-c24964ff968c] HEALTH CHECK: availability-service is healthy
2025-12-18 02:47:45,512 | INFO | availability-service | [f5a01c5f-5f49-4657-9942-c24964ff968c] Request completed - Status=200, , Time taken=45.36 ms
2025-12-18 02:48:15,950 | INFO | availability-service | [dcfea201-3a89-47fc-b9cf-296ae46a3836] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:48:15,988 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:48:15,989 | INFO | root | [dcfea201-3a89-47fc-b9cf-296ae46a3836] HEALTH CHECK: availability-service is healthy
2025-12-18 02:48:15,989 | INFO | availability-service | [dcfea201-3a89-47fc-b9cf-296ae46a3836] Request completed - Status=200, , Time taken=39.02 ms
2025-12-18 02:49:15,721 | INFO | availability-service | [c11f85de-102b-4a3f-ae2d-dbc65187625b] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:49:15,752 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:49:15,753 | INFO | root | [c11f85de-102b-4a3f-ae2d-dbc65187625b] HEALTH CHECK: availability-service is healthy
2025-12-18 02:49:15,755 | INFO | availability-service | [c11f85de-102b-4a3f-ae2d-dbc65187625b] Request completed - Status=200, , Time taken=33.75 ms
2025-12-18 02:49:16,264 | INFO | availability-service | [52962787-c9a2-45d8-8c53-7ec80d91301e] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:49:16,293 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:49:16,295 | INFO | root | [52962787-c9a2-45d8-8c53-7ec80d91301e] HEALTH CHECK: availability-service is healthy
2025-12-18 02:49:16,296 | INFO | availability-service | [52962787-c9a2-45d8-8c53-7ec80d91301e] Request completed - Status=200, , Time taken=31.60 ms
2025-12-18 02:50:16,392 | INFO | availability-service | [8ab9ea17-26cd-4606-94fe-3ae0d3a7758e] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:50:16,431 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:50:16,432 | INFO | root | [8ab9ea17-26cd-4606-94fe-3ae0d3a7758e] HEALTH CHECK: availability-service is healthy
2025-12-18 02:50:16,433 | INFO | availability-service | [8ab9ea17-26cd-4606-94fe-3ae0d3a7758e] Request completed - Status=200, , Time taken=40.50 ms
2025-12-18 02:50:46,995 | INFO | availability-service | [5f71b68a-29d0-4d07-b8bf-0de29a898f7d] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:50:47,121 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:50:47,128 | INFO | root | [5f71b68a-29d0-4d07-b8bf-0de29a898f7d] HEALTH CHECK: availability-service is healthy
2025-12-18 02:50:47,132 | INFO | availability-service | [5f71b68a-29d0-4d07-b8bf-0de29a898f7d] Request completed - Status=200, , Time taken=137.71 ms
2025-12-18 02:51:16,533 | INFO | availability-service | [413bc50b-3ea0-484d-b63e-d1485754a8f7] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:51:16,559 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:51:16,560 | INFO | root | [413bc50b-3ea0-484d-b63e-d1485754a8f7] HEALTH CHECK: availability-service is healthy
2025-12-18 02:51:16,560 | INFO | availability-service | [413bc50b-3ea0-484d-b63e-d1485754a8f7] Request completed - Status=200, , Time taken=27.12 ms
2025-12-18 02:52:16,629 | INFO | availability-service | [295221e7-ce37-4c47-b592-88d1b130ba1d] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:52:16,668 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:52:16,668 | INFO | root | [295221e7-ce37-4c47-b592-88d1b130ba1d] HEALTH CHECK: availability-service is healthy
2025-12-18 02:52:16,669 | INFO | availability-service | [295221e7-ce37-4c47-b592-88d1b130ba1d] Request completed - Status=200, , Time taken=40.06 ms
2025-12-18 02:52:17,620 | INFO | availability-service | [dabb6158-52e8-4b03-92ac-52ad3b61458b] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:52:17,636 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:52:17,636 | INFO | root | [dabb6158-52e8-4b03-92ac-52ad3b61458b] HEALTH CHECK: availability-service is healthy
2025-12-18 02:52:17,636 | INFO | availability-service | [dabb6158-52e8-4b03-92ac-52ad3b61458b] Request completed - Status=200, , Time taken=16.01 ms
2025-12-18 02:53:16,789 | INFO | availability-service | [10885b25-fdd3-4bf6-bb8c-04b0de33442d] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:53:16,848 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:53:16,851 | INFO | root | [10885b25-fdd3-4bf6-bb8c-04b0de33442d] HEALTH CHECK: availability-service is healthy
2025-12-18 02:53:16,854 | INFO | availability-service | [10885b25-fdd3-4bf6-bb8c-04b0de33442d] Request completed - Status=200, , Time taken=65.88 ms
2025-12-18 02:53:47,811 | INFO | availability-service | [57b9c547-3c22-4ebe-9606-33e195182d41] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:53:47,842 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:53:47,842 | INFO | root | [57b9c547-3c22-4ebe-9606-33e195182d41] HEALTH CHECK: availability-service is healthy
2025-12-18 02:53:47,843 | INFO | availability-service | [57b9c547-3c22-4ebe-9606-33e195182d41] Request completed - Status=200, , Time taken=31.79 ms
2025-12-18 02:54:16,971 | INFO | availability-service | [8cb9ef11-ddcb-4f92-9c03-242d42004928] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:54:17,009 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:54:17,010 | INFO | root | [8cb9ef11-ddcb-4f92-9c03-242d42004928] HEALTH CHECK: availability-service is healthy
2025-12-18 02:54:17,011 | INFO | availability-service | [8cb9ef11-ddcb-4f92-9c03-242d42004928] Request completed - Status=200, , Time taken=39.77 ms
2025-12-18 02:55:17,156 | INFO | availability-service | [b9be5a67-44f0-452e-a50c-f0e922b1abae] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:55:17,224 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:55:17,226 | INFO | root | [b9be5a67-44f0-452e-a50c-f0e922b1abae] HEALTH CHECK: availability-service is healthy
2025-12-18 02:55:17,226 | INFO | availability-service | [b9be5a67-44f0-452e-a50c-f0e922b1abae] Request completed - Status=200, , Time taken=70.72 ms
2025-12-18 02:55:17,928 | INFO | availability-service | [8acfba8d-21ad-4e0a-b7de-d4c783d67c19] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:55:17,937 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:55:17,937 | INFO | root | [8acfba8d-21ad-4e0a-b7de-d4c783d67c19] HEALTH CHECK: availability-service is healthy
2025-12-18 02:55:17,938 | INFO | availability-service | [8acfba8d-21ad-4e0a-b7de-d4c783d67c19] Request completed - Status=200, , Time taken=9.78 ms
2025-12-18 02:56:17,384 | INFO | availability-service | [28e93337-6772-4d0a-a5e0-9e8a377de250] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:56:17,419 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:56:17,420 | INFO | root | [28e93337-6772-4d0a-a5e0-9e8a377de250] HEALTH CHECK: availability-service is healthy
2025-12-18 02:56:17,421 | INFO | availability-service | [28e93337-6772-4d0a-a5e0-9e8a377de250] Request completed - Status=200, , Time taken=37.41 ms
2025-12-18 02:56:48,122 | INFO | availability-service | [4696c6d5-b2a1-452a-b72d-37ccc3172710] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:56:48,160 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:56:48,161 | INFO | root | [4696c6d5-b2a1-452a-b72d-37ccc3172710] HEALTH CHECK: availability-service is healthy
2025-12-18 02:56:48,162 | INFO | availability-service | [4696c6d5-b2a1-452a-b72d-37ccc3172710] Request completed - Status=200, , Time taken=40.49 ms
2025-12-18 02:57:17,538 | INFO | availability-service | [04a7ba2a-ea94-4870-b715-706c3070f188] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:57:17,586 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:57:17,587 | INFO | root | [04a7ba2a-ea94-4870-b715-706c3070f188] HEALTH CHECK: availability-service is healthy
2025-12-18 02:57:17,587 | INFO | availability-service | [04a7ba2a-ea94-4870-b715-706c3070f188] Request completed - Status=200, , Time taken=49.80 ms
2025-12-18 02:58:17,724 | INFO | availability-service | [acd93552-1ce2-496a-8751-a98b9153b93a] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:58:17,784 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:58:17,787 | INFO | root | [acd93552-1ce2-496a-8751-a98b9153b93a] HEALTH CHECK: availability-service is healthy
2025-12-18 02:58:17,789 | INFO | availability-service | [acd93552-1ce2-496a-8751-a98b9153b93a] Request completed - Status=200, , Time taken=65.51 ms
2025-12-18 02:58:18,374 | INFO | availability-service | [cf0c497a-8c1e-4cc5-8271-5e6135cbfe29] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:58:18,386 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:58:18,388 | INFO | root | [cf0c497a-8c1e-4cc5-8271-5e6135cbfe29] HEALTH CHECK: availability-service is healthy
2025-12-18 02:58:18,388 | INFO | availability-service | [cf0c497a-8c1e-4cc5-8271-5e6135cbfe29] Request completed - Status=200, , Time taken=13.67 ms
2025-12-18 02:59:17,926 | INFO | availability-service | [30d4cef5-0a6b-4390-966a-db93e857e3f2] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:59:17,958 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:59:17,959 | INFO | root | [30d4cef5-0a6b-4390-966a-db93e857e3f2] HEALTH CHECK: availability-service is healthy
2025-12-18 02:59:17,959 | INFO | availability-service | [30d4cef5-0a6b-4390-966a-db93e857e3f2] Request completed - Status=200, , Time taken=33.76 ms
2025-12-18 02:59:40,150 | INFO | availability-service | [test-avail-1766026780] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:59:40,187 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:59:40,188 | INFO | root | [test-avail-1766026780] HEALTH CHECK: availability-service is healthy
2025-12-18 02:59:40,189 | INFO | availability-service | [test-avail-1766026780] Request completed - Status=200, , Time taken=39.27 ms
2025-12-18 02:59:40,302 | INFO | availability-service | [test-avail-1766026780] Request started - Method=GET Path=/availabilities/availabilities
2025-12-18 02:59:40,311 | INFO | availability-service | [test-avail-1766026780] Computing common availability for userId1=alice_test@example.com, userId2=bob_test@example.com
2025-12-18 02:59:40,328 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=alice_test%40example.com "HTTP/1.1 200 OK"
2025-12-18 02:59:40,333 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=bob_test%40example.com "HTTP/1.1 200 OK"
2025-12-18 02:59:40,334 | INFO | availability-service | [test-avail-1766026780] Request completed - Status=200, , Time taken=31.42 ms
2025-12-18 02:59:48,517 | INFO | availability-service | [6e84ff0b-4962-4f8b-9894-8136bacf29c1] Request started - Method=GET Path=/availabilities/health
2025-12-18 02:59:48,549 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 02:59:48,549 | INFO | root | [6e84ff0b-4962-4f8b-9894-8136bacf29c1] HEALTH CHECK: availability-service is healthy
2025-12-18 02:59:48,550 | INFO | availability-service | [6e84ff0b-4962-4f8b-9894-8136bacf29c1] Request completed - Status=200, , Time taken=32.96 ms
2025-12-18 03:00:18,096 | INFO | availability-service | [3b74b2ad-7873-4424-9ab2-edb5dea99778] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:00:18,141 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:00:18,142 | INFO | root | [3b74b2ad-7873-4424-9ab2-edb5dea99778] HEALTH CHECK: availability-service is healthy
2025-12-18 03:00:18,143 | INFO | availability-service | [3b74b2ad-7873-4424-9ab2-edb5dea99778] Request completed - Status=200, , Time taken=47.40 ms
2025-12-18 03:00:59,668 | INFO | availability-service | [test-errors-1766026859] Request started - Method=GET Path=/availabilities/availabilities
2025-12-18 03:00:59,674 | INFO | availability-service | [test-errors-1766026859] Computing common availability for userId1=alice_test@example.com, userId2=ghost_user_1766026859@example.com
2025-12-18 03:00:59,702 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=alice_test%40example.com "HTTP/1.1 200 OK"
2025-12-18 03:00:59,715 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=ghost_user_1766026859%40example.com "HTTP/1.1 503 Service Unavailable"
2025-12-18 03:00:59,719 | ERROR | availability-service | [test-errors-1766026859] ERROR GET /availabilities/availabilities status=502 detail=User service error
2025-12-18 03:00:59,719 | INFO | availability-service | [test-errors-1766026859] Request completed - Status=502, , Time taken=53.04 ms
2025-12-18 03:01:11,626 | INFO | availability-service | [test-errors-1766026871] Request started - Method=GET Path=/availabilities/availabilities
2025-12-18 03:01:11,634 | INFO | availability-service | [test-errors-1766026871] Computing common availability for userId1=alice_test@example.com, userId2=ghost_user_1766026871@example.com
2025-12-18 03:01:11,657 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=alice_test%40example.com "HTTP/1.1 200 OK"
2025-12-18 03:01:11,669 | INFO | httpx | HTTP Request: GET http://user-service:8000/user-avail/cache-aside?user1email=ghost_user_1766026871%40example.com "HTTP/1.1 503 Service Unavailable"
2025-12-18 03:01:11,670 | ERROR | availability-service | [test-errors-1766026871] ERROR GET /availabilities/availabilities status=502 detail=User service error
2025-12-18 03:01:11,670 | INFO | availability-service | [test-errors-1766026871] Request completed - Status=502, , Time taken=44.28 ms
2025-12-18 03:01:18,290 | INFO | availability-service | [a1ea5b91-6015-44ca-b0f1-759b3decb0ac] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:01:18,324 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:01:18,325 | INFO | root | [a1ea5b91-6015-44ca-b0f1-759b3decb0ac] HEALTH CHECK: availability-service is healthy
2025-12-18 03:01:18,326 | INFO | availability-service | [a1ea5b91-6015-44ca-b0f1-759b3decb0ac] Request completed - Status=200, , Time taken=35.65 ms
2025-12-18 03:01:18,655 | INFO | availability-service | [c9371622-1c3a-42e3-b510-013e3943d85d] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:01:18,666 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:01:18,666 | INFO | root | [c9371622-1c3a-42e3-b510-013e3943d85d] HEALTH CHECK: availability-service is healthy
2025-12-18 03:01:18,666 | INFO | availability-service | [c9371622-1c3a-42e3-b510-013e3943d85d] Request completed - Status=200, , Time taken=11.40 ms
2025-12-18 03:02:18,415 | INFO | availability-service | [c69c5d7f-363b-48cd-8cd4-4c3e4cd7e2a2] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:02:18,448 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:02:18,449 | INFO | root | [c69c5d7f-363b-48cd-8cd4-4c3e4cd7e2a2] HEALTH CHECK: availability-service is healthy
2025-12-18 03:02:18,449 | INFO | availability-service | [c69c5d7f-363b-48cd-8cd4-4c3e4cd7e2a2] Request completed - Status=200, , Time taken=34.88 ms
2025-12-18 03:02:48,837 | INFO | availability-service | [205a4835-3912-4e82-818d-b6926ef69eeb] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:02:48,870 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:02:48,871 | INFO | root | [205a4835-3912-4e82-818d-b6926ef69eeb] HEALTH CHECK: availability-service is healthy
2025-12-18 03:02:48,872 | INFO | availability-service | [205a4835-3912-4e82-818d-b6926ef69eeb] Request completed - Status=200, , Time taken=35.30 ms
2025-12-18 03:03:18,542 | INFO | availability-service | [817a7092-dd92-4b7d-a045-d6c5aa460fba] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:03:18,580 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:03:18,580 | INFO | root | [817a7092-dd92-4b7d-a045-d6c5aa460fba] HEALTH CHECK: availability-service is healthy
2025-12-18 03:03:18,581 | INFO | availability-service | [817a7092-dd92-4b7d-a045-d6c5aa460fba] Request completed - Status=200, , Time taken=39.13 ms
2025-12-18 03:04:18,681 | INFO | availability-service | [a75c2d7d-dafd-4bba-aa9b-4ee9e79b3bf5] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:04:18,726 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:04:18,728 | INFO | root | [a75c2d7d-dafd-4bba-aa9b-4ee9e79b3bf5] HEALTH CHECK: availability-service is healthy
2025-12-18 03:04:18,728 | INFO | availability-service | [a75c2d7d-dafd-4bba-aa9b-4ee9e79b3bf5] Request completed - Status=200, , Time taken=46.89 ms
2025-12-18 03:04:18,981 | INFO | availability-service | [557b080e-2cce-49c8-8a15-b90fad8ce361] Request started - Method=GET Path=/availabilities/health
2025-12-18 03:04:18,990 | INFO | httpx | HTTP Request: GET http://user-service:8000/health "HTTP/1.1 200 OK"
2025-12-18 03:04:18,990 | INFO | root | [557b080e-2cce-49c8-8a15-b90fad8ce361] HEALTH CHECK: availability-service is healthy
2025-12-18 03:04:18,990 | INFO | availability-service | [557b080e-2cce-49c8-8a15-b90fad8ce361] Request completed - Status=200, , Time taken=9.18 ms
